# RA Dec Distance Mag Spectrum
19.38046185 -66.15107198 44.1306266548985  8.97 K2V         
19.38080138 26.26242970 123.456790123457  5.22 B6III       
19.38088349 -54.42372882 47.6644423260248  5.03 A0Vn        
19.38136771 -32.91804318 55.9284116331096  7.84 G1V         
19.38182729 57.01661750 358.4229390681  8.18 K5          
19.38191169 -61.82377662 502.51256281407  8.83 K3III       
19.38269431 55.06835605 166.389351081531  7.32 K0          
19.38303303 -54.53784921 50.5816894284269  7.04 F5/F6V      
19.38304892 71.90400215 287.35632183908  8.58 A5          
19.383434 56.22555911 95.3288846520496  7.40 F0          
19.38343695 42.97418607 154.798761609907  7.01 A0          
19.38348722 51.03412023 240.963855421687  8.59 A2          
19.3838723 47.71476367 47.7554918815664  8.97 K0          
19.38421844 -35.14753746 252.525252525253  8.62 G8III       
19.38433373 -71.50859273 252.525252525253  8.78 K1III       
19.38456675 -07.40056318 151.285930408472  6.31 K0          
19.38461521 33.06231668 139.275766016713  7.63 F8          
19.38496737 31.66072637 338.983050847458  8.13 A0          
19.38504972 -43.21065017 257.731958762887  7.74 K4III       
19.38562122 14.92102959 82.1018062397373  6.65 F1V         
19.38604818 -25.47147365 353.356890459364  8.18 K0III       
19.38613146 -10.70321065 10000000  6.99 C0          
19.38621531 -50.05295671 86.2068965517241  8.77 F6V         
19.38672786 20.27770330 109.769484083425  7.11 K3IVp       
19.38682012 19.37559058 52.5210084033613  7.81 F6V         
19.38696127 -44.79964788 42.5170068027211  4.27 F2III       
19.38745231 47.19583467 269.541778975741  7.90 A0          
19.38748061 77.90764319 645.161290322581  8.26 K0          
19.38754611 07.52595909 1020.40816326531  8.13 K5V         
19.38793502 -06.58486014 31.8674314850223  9.66 K5V         
19.38806064 52.56839650 490.196078431373  8.23 A0          
19.3882786 09.51159495 181.818181818182  7.86 A0...      
19.3891875 14.71302410 181.488203266788  8.18 A2          
19.38975038 -65.57876708 219.78021978022  7.27 Ap...       
19.3899403 50.27124960 259.74025974026  6.51 B9III       
19.38999061 -24.21808452 813.008130081301  8.61 K1/K2III    
19.39018878 20.56923352 47.0366886171213  7.91 G2IVws      
19.3915579 23.97587433 118.063754427391  7.62 F5          
19.39158779 -34.52675754 78.003120124805  8.83 K2V  (G)   
19.39187205 48.06967546 183.150183150183  7.55 K0          
19.39202698 -69.40761167 60.2772754671489  7.85 F8V         
19.39211731 -00.54057333 1449.27536231884  7.94 B9          
19.39235546 -13.26136766 257.06940874036  8.24 K0III       
19.39242022 04.20986270 465.116279069767  8.98 B9          
19.39276538 33.22157011 15.4942671211652  6.37 G8V         
19.3928296 69.01476142 363.636363636364  6.96 M0          
19.39350093 -63.19159231 63.2111251580278  8.05 G2/G3V      
19.39358357 -53.94611775 127.713920817369  6.62 K0III       
19.39363257 -15.81231293 343.642611683849  7.41 B6III/IV    
19.39409046 08.66002235 10000000  7.05 G3Ib        
19.39414831 -39.18916047 12.868356710848 12.39  
19.3943223 -55.93532381 80.8407437348424  7.35 F5V         
19.39437794 27.98525307 224.719101123595  8.75 A0          
19.39459472 09.30174860 1250  8.49 B9          
19.39524271 15.75960637 395.256916996047  8.54 K2          
19.39549179 -81.38216610 271.739130434783  8.77 G8/K0III    
19.3957296 40.78721759 403.225806451613  7.97 B8          
19.39579279 -37.07717447 149.03129657228  8.39 F3V         
19.39613441 39.81909022 327.868852459016  8.02 A0          
19.39636882 20.26435487 347.222222222222  6.40 B9.5V       
19.39660242 39.59036380 324.675324675325  7.00 K0          
19.39692652 -17.19572950 136.054421768707  7.05 A0V         
19.39703468 -81.54026123 86.2812769628991  8.72 G2/G3V      
19.39726314 -34.96698077 195.3125  7.11 K0/K1III    
19.39735836 16.01413721 363.636363636364  7.62 B9p         
19.3980976 -40.61564629 52.0833333333333  3.96 B8V         
19.3985654 72.58336754 371.747211895911  7.97 K5          
19.3986782 -62.87068320 43.1406384814495  9.44 K0          
19.3989175 -59.97266275 1010.10101010101  8.94 M1III       
19.39902462 43.38823710 124.069478908189  5.85 G6.5IIIa    
19.39928939 38.11439126 240.963855421687  7.94 A3          
19.39943208 32.72367649 170.068027210884  6.76 K0          
19.39972974 32.64794955 284.090909090909  8.59 G5          
19.40045459 -33.54228913 93.8086303939963  7.67 F0V         
19.40062129 -35.94019080 2040.81632653061  8.25 K1III/IV    
19.40069546 -53.32614650 83.3333333333333  8.51 G5V         
19.40074846 -59.49306874 546.448087431694  8.93 K4III       
19.40091765 44.93344794 54.525627044711  7.01 G0          
19.40092843 -06.97730576 80.8407437348424  7.44 F0          
19.40104506 11.44108169 201.612903225806  7.42 K0          
19.40122142 18.01845077 144.508670520231  7.87 A2          
19.40153156 -68.37107984 207.46887966805  6.33 K2III       
19.40153512 46.43841904 327.868852459016  7.56 A0          
19.40168073 36.45190293 110.497237569061  6.44 K1III       
19.40186911 10.54456814 160  8.57 A0          
19.40210326 29.62131120 237.529691211401  4.99 B3IV        
19.40220535 61.20339713 239.234449760766  7.68 K2          
19.402718 60.34890266 168.634064080944  7.66 K0          
19.40274845 48.42796036 340.136054421769  8.31 A0          
19.40276541 39.21175402 260.416666666667  7.47 K2          
19.40330956 79.78198189 154.798761609907  8.11 F5          
19.40346482 -68.25884638 490.196078431373  7.82 B8/B9IV/V   
19.40352739 18.74119711 174.520069808028  7.91 B8V         
19.40354289 -62.99824562 53.9374325782093  6.58 F3/F5V      
19.40478691 27.21468804 10000000  8.89 B9 Si       
19.40500084 31.04732164 324.675324675325  7.39 B8          
19.40503778 20.53087140 101.010101010101  8.67 F6V         
19.40505017 -70.10724090 81.4995925020375  7.80 F7V         
19.40507245 -69.14279254 244.498777506112  7.53 K0III       
19.40582794 22.96477555 355.871886120996  8.70 A0          
19.40595969 -43.72205960 177.619893428064  6.13 M1/M2III    
19.40604703 28.58011646 235.294117647059  7.63 K1III       
19.40613243 16.93775593 108.932461873638  6.27 A2III-IV    
19.40626099 28.08758395 189.393939393939  6.53 B5V         
19.40638973 05.56438239 95.5109837631328  7.77 G0V         
19.40646613 -09.33828967 248.756218905473  7.24 K5          
19.40709975 -63.36147918 258.397932816537  8.32 M4II        
19.4073034 -55.88829453 333.333333333333  7.49 B8V         
19.40738293 -71.81604934 1886.79245283019  8.40 M2III       
19.40764068 12.28285357 328.947368421053  7.02 K2          
19.40820485 -18.92800428 427.350427350427  7.89 Kp...       
19.4083813 -27.86590574 403.225806451613  6.03 B2Vnn       
19.40850889 37.18779744 515.463917525773  7.86 A0          
19.40869159 -46.39801229 4166.66666666667  8.55 K2/K3III    
19.40918728 50.24147258 268.096514745308  8.84 M7IIIvar    
19.40925781 21.51591288 213.219616204691  8.17 F2V         
19.40929933 -23.17566697 80.3858520900322  8.56 G3V         
19.40952449 -30.80228442 227.272727272727  7.63 K1IIICN...  
19.40955018 -22.06107741 28.6368843069874 10.91 K4          
19.4113706 38.76516433 653.59477124183  8.31 A2          
19.41146161 10.08648418 226.757369614512  7.96 A0          
19.41153256 -12.61556995 257.06940874036  7.23 K1III       
19.41154032 26.95051951 246.913580246914  8.98 G0          
19.41160799 22.20173004 33.3667000333667  7.81 G5          
19.41168301 08.55039690 30.2023557837511 11.19  
19.41196425 -51.79057927 261.096605744125  8.19 G8III/IV    
19.41231511 19.93940186 167.224080267559  7.16 A2V         
19.41235635 -05.41792848 146.412884333821  7.70 A2          
19.41245014 23.61560205 384.615384615385  8.22 G5          
19.41260732 16.95705708 124.843945068664  6.84 A0          
19.41344504 -48.09209431 1639.34426229508  8.49 K2/K3III    
19.4135266 43.52184340 255.754475703325  8.10 G5          
19.41377894 54.38517652 694.444444444444  8.99 K7          
19.41403255 -18.61679161 458.715596330275  7.47 K5III       
19.41486306 01.83481084 253.164556962025  7.99 B5          
19.41556532 -44.19477888 131.233595800525  6.88 K1IVCN...   
19.41558013 31.80142413 66.0938532716457  8.18 G0          
19.4160473 11.94285122 15.1492198151795  5.17 G8IVvar     
19.41637993 -55.10649065 193.050193050193  7.61 A8IV        
19.41653754 19.79997376 318.471337579618  8.87 B9V         
19.41664905 01.83262198 251.889168765743  8.86 K0          
19.41669451 30.01211977 10000000  8.88 K5          
19.41708664 -04.88455503 100.806451612903  6.50 A9V         
19.41724977 -37.54785851 267.379679144385  8.85 K1III:      
19.4175925 18.64985660 235.849056603774  8.67 F0          
19.41779193 -29.30920884 82.8500414250207  5.91 K3III       
19.41838079 -23.04180805 50.5561172901921  7.58 F6V         
19.41864463 -18.56279992 191.570881226054  7.02 K0III...   
19.41896517 35.99944679 1010.10101010101  8.14 A0          
19.41912265 22.21580802 381.679389312977  8.73 B9          
19.41926059 -56.98348785 162.337662337662  8.23 F3/F5V      
19.41928994 -39.85221732 349.65034965035  8.27 A0V         
19.41931846 -56.18110553 546.448087431694  7.90 K2III       
19.41932918 -00.86191389 900.900900900901  8.57 K5          
19.41941799 -66.46937115 26.1506276150628  8.40 K5V         
19.4194345 -51.10058036 232.018561484919  6.88 M2III       
19.4194982 -47.45668266 90.2527075812274  7.80 F2/F3V      
19.41980069 02.45733029 94.3396226415094  8.11 F8          
19.42008792 53.76885155 735.294117647059  8.48 A0          
19.42120284 25.70759256 186.219739292365  8.69 B9          
19.42123628 -24.50844892 67.65899864682  5.02 A4IV/V      
19.42137804 07.65790734 230.414746543779  8.71 A0          
19.42152205 -57.37595618 10000000  8.68 K3III       
19.4217086 37.24527075 99.8003992015968  6.80 K0          
19.42186804 -11.51341593 65.8761528326746  8.55 G0          
19.42193599 -16.83644455 190.114068441065  7.79 K2III       
19.42254805 -17.64301888 252.525252525253  8.60 G8/K0III    
19.42265613 -13.89726417 221.729490022173  5.72 K2III       
19.42287237 -24.41209452 363.636363636364  7.27 B7IV        
19.42288765 20.27176831 122.549019607843  6.31 A0V         
19.4231539 -14.52587932 429.184549356223  7.66 K0III       
19.42319091 -45.01185214 892.857142857143  7.62 K4/K5III:   
19.42384241 46.95811853 179.533213644524  8.40 F8          
19.42385321 24.91430832 27.7392510402219  6.19 F7V         
19.42405573 -03.73501308 94.1619585687382  8.59 G5          
19.42443003 13.70112042 377.358490566038  8.73 G5          
19.42444446 42.78483521 228.310502283105  7.92 A5.0-F7.0   
19.42459542 19.79853912 72.5689404934688  5.14 K0III       
19.42490874 -23.96242415 155.038759689922  5.45 K3III       
19.42493129 03.11457923 15.3727901614143  3.36 F0IV        
19.42493257 50.07088979 220.264317180617  8.34 F8          
19.42521807 34.19436934 404.858299595142  7.24 F8          
19.42549035 00.06105678 198.412698412698  8.06 K5          
19.42556991 -83.63917531 227.272727272727  8.97 F6IV/V      
19.42558997 -30.29566779 161.030595813205  8.52 G1V         
19.42688015 11.06284295 2325.58139534884  8.86 B9          
19.42724847 -02.06113144 182.149362477231  7.81 A0          
19.42750671 26.10400897 595.238095238095  7.37 B8          
19.42831813 -74.67270935 266.666666666667  8.17 K2III       
19.4286958 -62.18635244 98.9119683481701  7.60 F5IV        
19.42870106 -22.45154127 103.199174406605  6.79 K3III       
19.42965751 58.02730984 384.615384615385  6.60 B8IVwe...   
19.43000009 28.75943592 198.807157057654  7.41 A0...       
19.4300809 14.60867972 89.126559714795  8.09 F5...       
19.43039815 82.77335831 478.468899521531  8.42 K5          
19.43043503 50.85180121 1052.63157894737  7.36 K5          
19.43059153 -11.21752564 500  8.98 K5          
19.43087147 25.18946802 335.570469798658  8.98 A0          
19.4316312 41.19799190 389.105058365759  7.88 K2          
19.43167846 -54.09105441 99.8003992015968  8.46 F5V         
19.43177331 -39.61674406 800  8.71 G8IV        
19.43233366 -49.84267118 63.9386189258312  6.66 K0III       
19.43235684 -09.01258287 943.396226415094  7.87 M...        
19.43240375 44.93094370 147.710487444609  6.68 G5          
19.4326045 -41.88711237 420.168067226891  8.84 A0V         
19.43276587 25.05299634 349.65034965035  7.95 B9          
19.43287091 36.18650834 543.478260869565  7.48 K5          
19.43323743 -67.99953700 416.666666666667  8.34 G8/K0IV     
19.43357477 15.55684780 314.465408805031  8.05 F0          
19.43367017 45.01307406 269.541778975741  7.08 B8          
19.43433294 54.88634632 358.4229390681  7.51 K2          
19.43472264 07.19858976 112.994350282486  8.31 F0III       
19.43475546 03.51938421 224.215246636771  8.05 A2          
19.43485638 42.32609112 137.551581843191  8.00 A2          
19.43498409 38.81364671 236.406619385343  8.10 F5          
19.43502462 03.77864245 273.224043715847  8.86 F6V         
19.43522111 28.64529958 133.868808567604  8.48 A2          
19.43524713 12.59852937 197.628458498024  8.06 A2          
19.43531778 -21.54424856 5882.35294117647  8.03 B8/B9V      
19.43586774 36.31786478 200.400801603206  5.17 B9sp...     
19.43639764 -15.05325005 264.550264550265  5.71 B7IV        
19.43647662 22.75730599 892.857142857143  8.61 B6V         
19.4367286 15.55189899 421.940928270042  8.27 A0          
19.43701223 20.09782036 66.9344042838019  5.60 A0V         
19.43740772 -65.72317668 332.225913621262  8.83 K1III       
19.43826788 -00.09944193 763.358778625954  7.92 B8          
19.43846151 -55.37439553 355.871886120996  7.50 K3III       
19.43864824 -21.77668185 170.648464163823  5.57 K1/K2III    
19.43885402 -71.46588929 175.131348511384  8.02 A1V         
19.43921637 59.42827458 303.030303030303  8.04 K0          
19.43936119 -65.19631341 158.982511923688  7.99 A0V         
19.43946232 50.98713513 84.3881856540084  8.15 G0          
19.43949962 -76.36713683 316.455696202532  8.48 A3V         
19.43958578 -01.94632817 540.540540540541  8.34 B8          
19.43974171 -63.22995810 47.4158368895211  7.91 F8V         
19.44003514 13.02365808 55.6792873051225  5.76 F6III       
19.44015177 -14.55119316 127.877237851662  6.70 A0V         
19.44043718 49.46357557 25.1698968034231  8.01 K3V         
19.44068239 62.55705286 209.205020920502  6.38 K5III       
19.44101365 -21.24589214 564.971751412429  7.01 K5III       
19.44121696 48.87083540 196.463654223969  8.15 A0          
19.44124949 47.96990849 266.666666666667  7.57 A2          
19.44130185 19.89161003 139.470013947001  5.84 M0III       
19.44183302 20.25901017 173.310225303293  6.64 A1V         
19.44196935 00.33857566 3571.42857142857  4.64 F2Ib        
19.44218911 11.85100672 62.3052959501558  6.91 F5III       
19.44228977 40.13589410 216.919739696312  8.54 A0          
19.44255001 -08.16171528 109.051254089422  8.01 F0          
19.44269572 27.32245810 71.6332378223496  7.46 F8          
19.44278113 31.33150598 101.936799184506  8.24 G0          
19.44294473 -56.92194024 1041.66666666667  7.82 M2III       
19.44326886 25.49675298 246.305418719212  8.63 A2...      
19.44365382 26.31231144 621.11801242236  8.93 A5          
19.44391861 -62.33216268 11111.1111111111  8.74 G8III/IV    
19.44408731 -07.71610429 380.228136882129  8.26 B9          
19.44433172 32.34571604 505.050505050505  8.75 F           
19.44488261 -46.57889912 699.300699300699  6.65 M1III       
19.44504805 -26.31835611 355.871886120996  7.75 A0V         
19.44562008 39.96150716 194.552529182879  7.42 A0          
19.44569846 -25.58382672 119.189511323004  8.47 G0V         
19.44572682 -71.46605310 213.219616204691  8.29 F0III       
